epoch,loss,mae,val_loss,val_mae
87,0.010066399350762367,0.04015913978219032,0.006385935936123133,0.03511786088347435
88,0.010053509846329689,0.039989687502384186,0.006315167061984539,0.03453216329216957
89,0.010103452950716019,0.04009483382105827,0.006485613528639078,0.03489330783486366
90,0.010020483285188675,0.039887480437755585,0.006391958333551884,0.03492487221956253
91,0.009937090799212456,0.03974321857094765,0.006392211187630892,0.035001546144485474
92,0.009921032935380936,0.039682213217020035,0.0064102653414011,0.03489992022514343
93,0.009866171516478062,0.03945942595601082,0.006334114354103804,0.03452552109956741
94,0.009881412610411644,0.039468832314014435,0.0063193198293447495,0.034584540873765945
95,0.009799323044717312,0.03927344083786011,0.006366056855767965,0.03481169044971466
96,0.009816965088248253,0.0392499715089798,0.006373466923832893,0.03466393053531647
97,0.009784514084458351,0.03914310038089752,0.006185081321746111,0.034278709441423416
98,0.009749533608555794,0.039182037115097046,0.006177135277539492,0.034345854073762894
99,0.009766205213963985,0.039117585867643356,0.006178721319884062,0.03456908091902733
100,0.009707709774374962,0.03909222036600113,0.006067950744181871,0.034405000507831573
101,0.00961854588240385,0.038805603981018066,0.006102527491748333,0.034008800983428955
102,0.0096649881452322,0.038856036961078644,0.006120300851762295,0.03420973941683769
103,0.00959297176450491,0.03869035094976425,0.00624200189486146,0.034149933606386185
104,0.009560630656778812,0.03858623281121254,0.006245044060051441,0.034126222133636475
105,0.009509743191301823,0.038415923714637756,0.00615719985216856,0.03395765274763107
106,0.00954771600663662,0.038400642573833466,0.006103357300162315,0.03380993753671646
107,0.009556613862514496,0.03848012909293175,0.006113242823630571,0.03390990197658539
108,0.009476284496486187,0.038198214024305344,0.006051354575902224,0.033867787569761276
109,0.009463487192988396,0.0381803885102272,0.006109337788075209,0.033856652677059174
110,0.009429397992789745,0.03816508129239082,0.005866747349500656,0.03362162783741951
111,0.00934465043246746,0.03784537315368652,0.00605591619387269,0.033617645502090454
112,0.009279618971049786,0.03770500794053078,0.006003641523420811,0.03350760042667389
113,0.009446205571293831,0.03789230063557625,0.005975140258669853,0.03348708525300026
114,0.009366370737552643,0.037584882229566574,0.006000820081681013,0.03327221795916557
115,0.009302763268351555,0.0374009944498539,0.005970205180346966,0.033514514565467834
116,0.009283906780183315,0.03729420527815819,0.005805180873721838,0.0327419713139534
117,0.009238791652023792,0.03709874674677849,0.005858536344021559,0.03302523121237755
118,0.009266969747841358,0.03705809265375137,0.0058957599103450775,0.03271409124135971
119,0.00933157280087471,0.03702181950211525,0.005759714636951685,0.03233116865158081
120,0.009226901456713676,0.03691663220524788,0.005657459143549204,0.032052747905254364
121,0.009037580341100693,0.036354903131723404,0.005836481228470802,0.03233775496482849
122,0.009164866991341114,0.036517512053251266,0.005739656742662191,0.03217892348766327
123,0.008998877368867397,0.036139823496341705,0.005640388932079077,0.03220856562256813
124,0.009120301343500614,0.03623783215880394,0.005654371343553066,0.03180726245045662
125,0.00910520926117897,0.03606812655925751,0.005535220727324486,0.03200062736868858
126,0.009099626913666725,0.036037467420101166,0.005605197045952082,0.03144460916519165
127,0.008953888900578022,0.03582087904214859,0.0055504459887743,0.03192608058452606
128,0.008990476839244366,0.03578085079789162,0.0056020948104560375,0.031795453280210495
129,0.008867942728102207,0.035429712384939194,0.005671010352671146,0.031215714290738106
130,0.009050324559211731,0.035442519932985306,0.0054890066385269165,0.031313810497522354
131,0.008936024270951748,0.03519701585173607,0.005642645061016083,0.03139011561870575
132,0.00896487571299076,0.035255949944257736,0.00557983061298728,0.031124811619520187
133,0.008930088952183723,0.03514454513788223,0.005528995767235756,0.030864425003528595
134,0.008910496719181538,0.03506355360150337,0.005573691334575415,0.031078588217496872
135,0.008861259557306767,0.03491273894906044,0.005598460789769888,0.031080322340130806
136,0.008889145217835903,0.03489748015999794,0.005481102969497442,0.03093433380126953
137,0.00889497995376587,0.03481961786746979,0.005465079098939896,0.030844956636428833
138,0.00866998452693224,0.03447037935256958,0.005462649744004011,0.03131041303277016
139,0.008801750838756561,0.03456096723675728,0.005393749102950096,0.030698157846927643
140,0.00886436365544796,0.03476281464099884,0.0054426612332463264,0.030976522713899612
141,0.008765734732151031,0.03456130623817444,0.005303713493049145,0.030556336045265198
142,0.008822846226394176,0.03461109474301338,0.005351703148335218,0.030303815379738808
143,0.008777866140007973,0.03435628488659859,0.005429122596979141,0.030287163332104683
144,0.008747369982302189,0.03439514338970184,0.005381650757044554,0.030659407377243042
145,0.008756797760725021,0.03434940427541733,0.005399737507104874,0.03024028241634369
146,0.008602292276918888,0.0339241698384285,0.005164861213415861,0.029925528913736343
147,0.00851696077734232,0.03395112231373787,0.005263126455247402,0.029708007350564003
148,0.008542045950889587,0.033941227942705154,0.0052499184384942055,0.03005939908325672
149,0.008690967224538326,0.033940039575099945,0.00528699578717351,0.029780961573123932
150,0.008472109213471413,0.03374005854129791,0.00519820861518383,0.029563982039690018
151,0.008493044413626194,0.033721115440130234,0.0052383351139724255,0.029585979878902435
152,0.008642885833978653,0.03394758701324463,0.0051485816948115826,0.02987031452357769
153,0.008470400236546993,0.03358994796872139,0.005254712421447039,0.02977822721004486
154,0.0086060781031847,0.03369937092065811,0.005179062020033598,0.029286528006196022
155,0.008603336289525032,0.03381606936454773,0.005275496281683445,0.02986118011176586
156,0.008501347154378891,0.03346255049109459,0.00500141829252243,0.02944195084273815
157,0.008582405745983124,0.03357606381177902,0.005101423244923353,0.029703455045819283
158,0.008350863121449947,0.03338315710425377,0.0050462656654417515,0.0294470377266407
159,0.008557247929275036,0.03353845328092575,0.004980829078704119,0.029001431539654732
160,0.008303264155983925,0.03313937410712242,0.0049141631461679935,0.02893107570707798
161,0.008547771722078323,0.033342670649290085,0.005122720263898373,0.029177838936448097
162,0.008372247219085693,0.03305206820368767,0.004991034511476755,0.02926420234143734
163,0.008371016010642052,0.03308243304491043,0.00500926049426198,0.028827372938394547
164,0.008348491974174976,0.0329710878431797,0.004933553282171488,0.029361551627516747
165,0.008304123766720295,0.03300773352384567,0.005025533493608236,0.029159685596823692
166,0.008381380699574947,0.03308190777897835,0.005100167356431484,0.029411951079964638
167,0.008417251519858837,0.03316132724285126,0.004871100652962923,0.02894185297191143
168,0.008156903088092804,0.032632552087306976,0.004804564174264669,0.028482967987656593
169,0.008248317055404186,0.032811395823955536,0.005126037169247866,0.029024001210927963
170,0.00836542434990406,0.03285171836614609,0.0047707161866128445,0.029034901410341263
171,0.008147893473505974,0.03252454102039337,0.004842645023018122,0.028343399986624718
172,0.008212006650865078,0.032653529196977615,0.004802794195711613,0.028499670326709747
173,0.008171288296580315,0.03259706124663353,0.0048208474181592464,0.02878839336335659
174,0.008206789381802082,0.03272605314850807,0.004766183905303478,0.028493082150816917
175,0.008158916607499123,0.0325680635869503,0.004764086101204157,0.028479650616645813
176,0.008250393904745579,0.03265705332159996,0.004775644280016422,0.028568169102072716
177,0.008129573427140713,0.032262302935123444,0.004771658685058355,0.028431672602891922
178,0.008287299424409866,0.03258221596479416,0.004701830446720123,0.028891125693917274
179,0.008287539705634117,0.032595500349998474,0.0047056786715984344,0.028667328879237175
180,0.00811754073947668,0.032227206975221634,0.004754023626446724,0.02848704159259796
181,0.008223839104175568,0.03234381228685379,0.004814166110008955,0.02850724570453167
182,0.008030809462070465,0.032134536653757095,0.004665260668843985,0.028721455484628677
183,0.008227275684475899,0.03241019323468208,0.004588703159242868,0.028636157512664795
184,0.00802704505622387,0.0319618359208107,0.0047134761698544025,0.028643811121582985
185,0.008283776231110096,0.03238733112812042,0.004776779096573591,0.02819797769188881
186,0.008108489215373993,0.03201140835881233,0.004582282155752182,0.028500257059931755
187,0.008162037469446659,0.03236386552453041,0.004403939936310053,0.028333451598882675
188,0.00823769997805357,0.03232668340206146,0.004837858956307173,0.028015265241265297
189,0.008150148205459118,0.032406970858573914,0.0045188721269369125,0.027830621227622032
190,0.008091629482805729,0.03193032369017601,0.004661489278078079,0.02848144620656967
191,0.007926209829747677,0.03173006698489189,0.004622181411832571,0.028226589784026146
192,0.00811392068862915,0.032029278576374054,0.004698877688497305,0.028107890859246254
193,0.008104301989078522,0.03206605091691017,0.004676246549934149,0.02819209359586239
194,0.008112621493637562,0.03200631961226463,0.004571933764964342,0.027955465018749237
195,0.007894041016697884,0.03153179958462715,0.00449049798771739,0.02812427096068859
196,0.008088532835245132,0.031846463680267334,0.004750161897391081,0.028210988268256187
197,0.007895439863204956,0.03152759000658989,0.00452120928093791,0.0282097440212965
198,0.007911689579486847,0.0314863845705986,0.004614742938429117,0.027704210951924324
199,0.008131825365126133,0.03203777223825455,0.004608230199664831,0.02830234169960022
200,0.007829216308891773,0.031350553035736084,0.004572052508592606,0.027914561331272125
201,0.008020006120204926,0.03161997348070145,0.004440391436219215,0.028116269037127495
202,0.00776364840567112,0.03125804290175438,0.004538272507488728,0.02833806723356247
203,0.00799243338406086,0.031509123742580414,0.004561574663966894,0.028258295729756355
204,0.007847119122743607,0.03131254389882088,0.004534366074949503,0.02795090340077877
205,0.008013799786567688,0.03167719393968582,0.004634789191186428,0.028304964303970337
206,0.00778678385540843,0.03125089406967163,0.004604711197316647,0.0276478361338377
207,0.007682639639824629,0.03101613186299801,0.00452613178640604,0.026982158422470093
